REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
2035,45,16260171,1020900001770,2035,044599527,12/1/2010,"ОАО АКБ ""РФА""","115035, г. Москва, ул. Садовническая,  д. 14, стр. 1",Председатель  Правления,И.Е.Сидорова,Главный бухгалтер,Т.Г.Кремнева,Начальник отдела отчетности,Н.Ю.Харитонова,648-14-85,21
2037,45,22712652,1027739441014,2037,044579257,12/1/2010,"КБ ""Кредитимпэкс Банк"" (ООО)","119002, г. Москва, ул. Арбат, д. 54/2, стр. 1",Заместитель Председателя Правления,Широков Д.В.,Главный бухгалтер,Цанава О.В.,Начальник Казначейства,Краснов А.М.,234-9541,21
2048,22,10658812,1025200001254,2048,042204721,12/1/2010,"ОАО ""АКБ САРОВБИЗНЕСБАНК""","607189, Нижегородская область, г.Саров, улица Силкина, 13",Президент,И.А.Алушкина,Главный бухгалтер,Т.Н.Грачева,Исполнитель,Е.А.Володина,434-48-47,30
2050,45,17501108,1027739435646,2050,044583211,12/1/2010,"ЗАО ""РСКБ""","119002,  г. Москва, Денежный переулок, д. 7, корп. 2",Председатель Правления,Павлова А.Е.,Главный бухгалтер,Кислова А.А.,Зам. главного бухгалтера,Яковлева Е.С.,(499)241-88-44,21
2053,70,12467269,1027100000014,2053,047003725,12/1/2010,"ОАО ""Спиритбанк""","300012, Тульская область, г.Тула, пр.Ленина, 85а",ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ,Алексашин Виктор Михайлович,Главный бухгалтер,Каменкова Наталья Евгеньевна,Заместитель начальника казначейства,Хамикоев Хетаг Олегович,33-16-32,30
2055,45,09307450,1027739824881,2055,044583893,12/1/2010,"ЗАО КБ ""Квота-банк""","109004,  г. Москва, ул. Земляной вал, д. 72, стр. 2",Заместитель Председателя Правления,Фомина М.Ю.,Главный бухгалтер,Виноградова Н.Н.,Зам.главного бухгалтера-Начальник отдела  отчетности,Баркан Н.М.,626-83-15,21
2063,01,21417572,1022200526061,2063,040173743,12/1/2010,"ОАО КБ ""ФорБанк""","656056, Алтайский край, г.Барнаул, ул.Гоголя, д.36/ул.Горького М., д.29",Зам.Председателя Правления,Зеленин В.Б.,Главный бухгалтер,Баранов С.П.,Экономист,Лысенко Я.А.,63-84-84,21
2065,61,12208964,1026200004060,2065,046126744,12/1/2010,"ООО ""МКБ им. С. ЖИВАГО""","390000, г. Рязань,  ул. Почтовая, д. 64",Председатель Правления,Косянин А.А.,Главный бухгалтер,Семенова В.Д.,Начальник  ПЭО,Воробьева Ю.В.,253372,23
2071,65,25025053,1026600005013,2071,046577851,12/1/2010,"ООО ""Плато-банк""","620014, г. Екатеринбург, ул. 8 Марта, 2, офис 19",И.О. Председателя Правления,Попова З.В.,Главный бухгалтер,Малкова В.А.,Экономист ФАО,Ившина Ю.В.,3553886,21
2073,45,25095585,1020500000510,2073,044585536,12/1/2010,"ОАО БАНК ""МБФИ""","105062, г. Москва, Подсосенский  пер, д. 17",Председатель Правления,П.Ф. Климов,Главный бухгалтер,Е.Л. Бырганова,Главный бухгалтер,Е.Л. Бырганова,609-63-63,21
2074,45,09317520,1027700095830,2074,044585291,12/1/2010,"""Объединенный национальный банк"" (ООО)","111558,  г. Москва, Свободный пр., дом 8",Председатель Правления,Запорожец А.Е.,И.о. главного бухгалтера,Штатнова И.М.,И.о. начальника управления банковской отчетности,Лысенкова И.С.,918-54-02,21
2085,32,16374100,1024200685948,2085,043207780,12/1/2010,"ООО КБ ""Тайдон""","650070, Кемеровская область, г. Кемерово, пр. Молодежный, д. 5",Зам. генерального директора,Кузнецов В.Р.,Главный бухгалтер,Ершова В.Д.,Нач.отдела,Папушева Н.Ю.,56-72-80,21
2090,82,25090027,1020500000135,2090,048268701,12/1/2010,"ОАО АКЗБ ""ДЕРБЕНТ-КРЕДИТ""","368600, Республика Дагестан, г.Дербент, ул.Буйнакского, 10/12",Руководитель,Зейналов В.В.,Главный бухгалтер,Акиваева Т.М.,Исполнитель,Саркисян Л.Р.,4-70-52,20
2093,18,22360041,1023400000964,2093,041806791,12/1/2010,"ОАО КБ ""РусЮгбанк""","400131, г.ВОЛГОГРАД, ул.Гагарина,7",Первый Вице-Президент,Ганноченко О.В.,Главный бухгалтер,Расторгуева В.И.,Зам. начальника УБУиО,Зацаринная И.В.,99-50-19,24
2098,82,25094373,1020500001873,2098,048209744,12/1/2010,"АИБ ""Имбанк"" (ОАО)","367037, Республика Дагестан, г.Махачкала, ул. Ирчи-Казака, 35 ''А''",Председатель Правления,Абдухаликов С.М.,Главный бухгалтер,Мазаев М.М.,Главный бухгалтер,Мазаев М.М.,62-82-50,20
2103,30,10874390,1024100000165,2103,043002717,12/1/2010,"""Муниципальный Камчатпрофитбанк"" (ЗАО)","683032, Камчатский край, г.Петропавловск-Камчатский, ул. Пограничная, 19",Директор,Полунин Игорь Алексеевич,Главный бухгалтер,Меньшикова Мария Владимировна,Начальник отдела отчетности,Фоменко Ирина Владимировна,46-92-07,23
2108,45,17514743,1027739300050,2108,044585374,12/1/2010,"КБ ""Транснациональный банк"" (ООО)","115280,  г. Москва, ул. Восточная, д. 2, корп. 2",Вице-Президент,Сухогузова Ольга Леонидовна,Главный бухгалтер,Закирова Лилия Рифгатовна,Начальник отдела отчетности,Молотова С.Н.,363-42-85,30
2110,45,17504207,1027739250285,2110,044585259,12/1/2010,"АКБ ""ПЕРЕСВЕТ"" (ЗАО)","123100,  г. Москва, Краснопресненская набережная, д.14",Президент,Швец А.А.,Главный бухгалтер,Ломова С.М.,Начальник отдела,Хохлова Е.В.,229-43-74,21
2119,45,17507909,1027739176080,2119,044552200,12/1/2010,"ЗАО АКБ ""Алеф-Банк""","117218, г. Москва, ул. Кржижановского, д. 21/33, корп. 1",Председатель Правления,Дорошко В.В.,Главный бухгалтер,Ларина Т.А.,Зам. начальника отдела отчетности,Крайнова И.С.,411-77-47 (33-49),30
2123,69,24635252,1027000000059,2123,046902727,12/1/2010,"ООО ""Промрегионбанк""","634009, г. Томск, пер. Войкова, 2А",Зам.Председателя Правления,Резаева С.В.,Главный бухгалтер,Леонова Е.В.,Гл. специалист ПЭО,Световец Е.Н.,784-703,24
2136,45,17546341,1027700523718,2136,044579443,12/1/2010,"КБ ""Экономикс-Банк"" (ООО)","101000,  г. Москва, ул. Мясницкая, дом 46, стр.1",Председатель Правления,Гадаев Л.,И.О.главного бухгалтера,Столярова М.В.,И.О.главного бухгалтера,Столярова М.В.,933-4238,23
