REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
2729,91,33480073,1020900001946,2729,049133812,10/1/2010,"ООО КБ ""Развитие""","369000,  Карачаево-Черкесская Республика, г.Черкесск, ул. Красноармейская, 64",Председатель Правления,Атаева Б.Х.,Главный бухгалтер,Лейбург С.М.,Ведущий специалиств ОФБО,Ипаев С.В.,5-54-12,22
2733,05,33618850,1022500001061,2733,040507803,10/1/2010,"ОАО СКБ Приморья ""Примсоцбанк""","690106 Приморский край г.Владивосток Партизанский проспект, 44",И.о. Председателя Правления,Доценко Г.С.,Главный бухгалтер,Баринова Л.В.,Начальник отдела,Мадисон Н.С.,42-42-42 (доп.132),26
2738,45,29292006,1027739120199,2738,044552675,10/1/2010,"АКБ ""Держава"" ОАО","119234,  г. Москва, Ломоносовский проспект, д.20",Председатель Правления,Ушаков А.А.,Главный бухгалтер,Кошелева Н.Е.,Экономист,Душенька О.В.,930-3961,22
2742,45,29295826,1027739030725,2742,044579112,10/1/2010,"""МИ-БАНК"" (ОАО)","119899,  г. Москва, Ленинские Горы, МГУ, д. 1, стр. 58",И.о. Председателя Правления,Молявинская Л.В.,Главный бухгалтер,Новожилова Е.Н.,Зам. Главного бухгалтера,Ларина Т.В.,745-28-09,22
2743,45,29291679,1027739860554,2743,044579690,10/1/2010,"ООО КБ ""Инстройбанк""","119330,  г. Москва, ул. Дружбы, д. 10а",И.о. Председателя Правления,Аксенов О.В.,Главный  бухгалтер,Сухова  Н.Ю.,начальник аналитического отдела,Ванеева М.В.,(499)143-35-80,22
2746,45,29294146,1037739121420,2746,044585171,10/1/2010,"АКБ ""КОДЕКС"" (ОАО)","129223, г. Москва, проспект Мира, д. 119, стр. 553",Председатель Правления,Мирвелов Д.Б.,Зам. Главного бухгалтера,Христьяновская Г.А.,Специалист,Ларионова Е.А.,780-05-82,22
2747,45,29292029,1027739636286,2747,044585145,10/1/2010,"""РГТ-Банк"" (ЗАО)","121069,  г. Москва, ул.Поварская, д.27",Председатель Правления,Ковтун Е.А.,Главный бухгалтер,Базилевич В.И.,Главный бухгалтер,Базилевич В.И.,697-32-86,22
2748,45,29292940,1027700159497,2748,044525219,10/1/2010,"ОАО ""Банк Москвы""","107996, г. Москва, ул. Рождественка, 8/15, стр. 3",Вице-президент,Горбацевич П.И.,"Заместитель главного бухгалтера - заместитель Директора Департамента бухгалтерского учета, отчетност",Горина М.П.,Начальник Управления,Островская С.В.,745-80-00 (1284),30
2749,45,29293224,1027739588205,2749-К,044552793,10/1/2010,"ООО РНКО ""РИБ""","119146,  г. Москва, Фрунзенская наб.,  д. 24/1",Председатель Правления,Леженин Сергей Иванович,Главный бухгалтер,Галкин Александр Юрьевич,Бухгалтер,Петухова Алла Олеговна,(495) 232-34-34,22
2755,45,29465091,1027739028536,2755,044579278,10/1/2010,"ОАО ""НК Банк""","119021,  г. Москва, ул.Л.Толстого, д.2/22, стр.6",Председатель Правления,С.Н.Смирнов,Гл. бухгалтер,Е.М. Меркулова,Начальник Отдела финансовой отчетности,Пешкова Е.Г.,246-61-36,22
2756,91,33479064,1020900001968,2756,049133845,10/1/2010,"ЗАО АКБ ""Тексбанк""","369000,  Карачаево-Черкесская Республика, г. Черкесск, ул. Кавказская, 99",Президент,Дудов Л.С-М.,Главный  бухгалтер,Щекина  Е.А.,Начальник ОАО и УР,Киптева Т.В.,(8782)21-26-98,22
2758,40,34336540,1027800001240,2758,044030845,10/1/2010,"Банк ""Прайм Финанс"" (ОАО)","198152, Санкт-Петербург, ул.Краснопутиловская, 5-а",Председатель Правления,Табунов М.С.,Главный бухгалтер,Авраменко Е.Л.,Экономист 1 категории,Проус Р.В.,331-31-73,30
2761,82,43340114,1020500000333,2761,048209975,10/1/2010,"КБ ""ПСИБ"" (ООО)","367003, Республика Дагестан, г.Махачкала, ул.Ирчи-Казака, 2 ""Б """,Председатель Правления,Абдурахманов К.А.,Главный бухгалтер,Абдулазизова Х.И.,Начальник кредитного отдела,Курбалиева С.М.,61-58-22,21
2764,45,29293916,1027739282581,2764,044585166,10/1/2010,"ОАО ""ТЭМБР-БАНК""","127473,  г. Москва, 1-й Волконский пер., д. 10",Председатель Правления,Каравдин В.С.,Главный бухгалтер,Гусейнова А.А.,Заместитель начальника отдела отчетности,Юрова Н.М.,363-44-99,30
2766,45,29293885,1027739176563,2766,044525311,10/1/2010,"ОАО ""ОТП Банк""","125171, г. Москва, Ленинградское шоссе, д. 16 А, стр.1","Заместитель Председателя Правления, член Правления",Камараши Тамаш,1-й заместитель Главного бухгалтера,Антропова С.В.,Начальник отдела,Седова Г.В.,783-54-00,30
2768,45,29294100,1027739267390,2768,044525907,10/1/2010,"АКБ ""СВА"" (ОАО)","127055,  г. Москва, ул.Сущевская, д.16, стр.3",Председатель Правления,Головинский В.В.,Главный бухгалтер,Калайда О.В.,Зам. главного бухгалтера,Уневская И.Э.,"363-56-27, доб.153",22
2771,45,29296174,1027739930998,2771,044585184,10/1/2010,"КБ ""ЮНИАСТРУМ БАНК"" (ООО)","127473,  г. Москва, Суворовская пл., д. 1",И.о.Председателя Правления,Швецов Олег Петрович,Заместитель Главного бухгалтера,Ермакова Татьяна Леонидовна,Начальник управления,Носенко Галина Ивановна,4999732627,30
2772,03,32350782,1022300001811,2772,040349966,10/1/2010,"ОАО ""ЮГ-Инвестбанк""","350000, г. Краснодар, ул. Красная, 113",Председатель правления,Облогин С.В.,Главный бухгалтер,Россыхина И.А.,начальник отдела,Тарасова Е.Л.,255-97-47,22
2776,45,29294134,1027739408290,2776,044599244,10/1/2010,"ООО ""АТБ"" Банк","111250, г. Москва, ул. Красноказарменная, д. 10",Председатель Правления,Михайловская В.В.,Зам.главного бухгалтера,Алырзаева Н.В.,Нач.УЭА,Тимченко В.С.,730-51-15 (7869),22
2782,80,33797120,1020200000040,2782,048073766,10/1/2010,"ОАО ""Региональный банк развития""","450076, город Уфа, улица Гоголя, дом 60.",Заместитель Председателя Правления,О.И. Макаренко,Главный бухгалтер,З.Р. Казыханова,Ведущий специалист,Т.Ю. Павлюченко,251-19-23,26
