REGN,C1_3,C2_3,C3_3
2493,Í10.1,2.26,
2493,Í12,0.00,
2494,Í1,95.18,
2494,Í2,144.09,
2494,Í3,151.86,
2494,Í4,0.00,
2494,Í7,19.83,
2494,Í9.1,0.00,
2494,Í10.1,0.00,
2494,Í12,0.00,
2495,Í1,15.31,
2495,Í2,152.38,
2495,Í3,101.15,
2495,Í4,49.82,
2495,Í7,234.03,
2495,Í9.1,0.00,
2495,Í10.1,0.01,
2495,Í12,0.07,
2499,Í1,18.80,
2499,Í2,57.68,
2499,Í3,77.75,
2499,Í4,73.73,
2499,Í7,414.15,
2499,Í9.1,0.00,
2499,Í10.1,1.92,
2499,Í12,0.00,
2503,Í1,38.48,
2503,Í2,71.96,
2503,Í3,81.52,
2503,Í4,50.00,
2503,Í7,134.61,
2503,Í9.1,0.00,
2503,Í10.1,0.10,
2503,Í12,0.00,
2506,Í1,20.91,
2506,Í2,44.44,
2506,Í3,85.61,
2506,Í4,55.62,
2506,Í7,322.94,
2506,Í9.1,0.00,
2506,Í10.1,0.17,
2506,Í12,0.00,
2507,Í1,19.86,
2507,Í2,93.26,
2507,Í3,97.53,
2507,Í4,107.43,
2507,Í7,227.50,
2507,Í9.1,0.00,
2507,Í10.1,0.08,
2507,Í12,0.00,
2518,Í1,15.42,
2518,Í2,62.39,
2518,Í3,67.78,
2518,Í4,91.45,
2518,Í7,390.92,
2518,Í9.1,1.86,
2518,Í10.1,2.56,
2519,Í1,10.43,
2519,Í2,56.27,
2519,Í3,234.50,
2519,Í4,88.88,
2519,Í7,607.59,
2519,Í9.1,17.61,
2519,Í10.1,1.95,
2519,Í12,0.00,
2523,Í1,32.20,
2523,Í2,25.85,
2523,Í3,66.55,
2523,Í4,62.94,
2523,Í7,139.08,
2523,Í9.1,0.00,
2523,Í10.1,0.41,
2523,Í12,0.00,
2524,Í1,10.88,
2524,Í2,62.70,
2524,Í3,65.66,
2524,Í4,61.09,
2524,Í7,567.56,
2524,Í9.1,3.42,
2524,Í10.1,0.12,
2524,Í12,0.00,
2529,Í1,15.62,
2529,Í2,96.57,
2529,Í3,108.74,
2529,Í4,77.58,
2529,Í7,339.16,
2529,Í9.1,1.07,
2529,Í10.1,2.28,
2529,Í12,0.00,
2530,Í1,15.99,
2530,Í2,46.09,
2530,Í3,70.95,
2530,Í4,105.50,
2530,Í7,322.37,
2530,Í9.1,2.17,
2530,Í10.1,2.90,
2530,Í12,0.00,
2534,Í1,13.16,
2534,Í2,110.16,
2534,Í3,137.84,
2534,Í4,75.29,
2534,Í7,0.00,
2534,Í9.1,0.00,
2534,Í10.1,1.19,
2534,Í12,3.76,
2537,Í1,14.28,
2537,Í2,37.96,
2537,Í3,90.99,
2537,Í4,36.35,
2537,Í7,383.88,
2537,Í9.1,0.00,
2537,Í10.1,1.71,
2537,Í12,0.00,
2539,Í1,28.09,
2539,Í2,122.85,
2539,Í3,144.10,
2539,Í4,56.54,
2539,Í7,94.37,
2539,Í9.1,0.03,
2539,Í10.1,1.64,
2539,Í12,0.00,
2542,Í1,11.54,
2542,Í2,54.63,
2542,Í3,76.31,
2542,Í4,103.21,
2542,Í7,342.18,
2542,Í9.1,0.02,
2542,Í10.1,2.08,
2542,Í12,0.02,
2543,Í1,29.03,
2543,Í2,62.60,
2543,Í3,53.79,
2543,Í4,99.41,
2543,Í7,232.89,
2543,Í9.1,0.00,
2543,Í10.1,0.34,
2543,Í12,0.00,
2546,Í1,12.31,
2546,Í2,58.67,
2546,Í3,72.83,
2546,Í4,96.33,
2546,Í7,532.48,
2546,Í9.1,5.95,
2546,Í10.1,0.45,
2546,Í12,0.47,
2547,Í1,34.52,
2547,Í2,488.13,
2547,Í3,510.70,
2547,Í4,49.56,
2547,Í7,104.34,
2547,Í9.1,0.00,
2547,Í10.1,0.29,
2547,Í12,0.00,
2548,Í1,19.05,
2548,Í2,42.33,
2548,Í3,60.82,
2548,Í4,107.28,
2548,Í7,367.95,
2548,Í9.1,13.29,
2548,Í10.1,0.09,
2548,Í12,0.00,
2551,Í1,14.13,
2551,Í2,50.24,
2551,Í3,75.59,
2551,Í4,14.34,
2551,Í7,400.57,
2551,Í9.1,0.05,
2551,Í10.1,0.69,
2551,Í12,0.00,
2554,Í1,38.58,
2554,Í2,41.69,
2554,Í3,66.92,
2554,Í4,105.82,
2554,Í7,90.43,
2554,Í9.1,2.43,
2554,Í10.1,0.72,
2554,Í12,0.00,
2555,Í1,29.96,
2555,Í2,67.93,
2555,Í3,123.26,
2555,Í4,51.75,
2555,Í7,203.33,
2555,Í9.1,0.00,
2555,Í10.1,0.01,
2555,Í12,0.00,
2557,Í1,21.50,
2557,Í2,109.44,
2557,Í3,88.97,
2557,Í4,32.55,
2557,Í7,120.79,
2557,Í9.1,0.00,
2557,Í10.1,0.72,
2557,Í12,0.00,
2559,Í1,48.82,
2559,Í2,32.05,
2559,Í3,72.13,
2559,Í4,32.88,
2559,Í7,125.21,
2559,Í9.1,0.00,
2559,Í10.1,0.10,
2559,Í12,0.00,
2562,Í1,11.17,
2562,Í2,99.94,
2562,Í3,115.24,
2562,Í4,54.03,
2562,Í7,541.09,
2562,Í9.1,0.02,
2562,Í10.1,0.63,
2562,Í12,0.00,
2564,Í1,12.54,
2564,Í2,47.71,
2564,Í3,60.62,
2564,Í4,69.34,
2564,Í7,472.39,
2564,Í9.1,3.90,
2564,Í10.1,0.90,
2564,Í12,0.00,
2568,Í1,33.46,
2568,Í2,87.22,
2568,Í3,96.77,
2568,Í4,80.54,
2568,Í7,135.00,
2568,Í9.1,0.00,
2568,Í10.1,0.14,
2568,Í12,0.00,
2571,Í1,41.05,
2571,Í2,58.81,
2571,Í3,55.65,
2571,Í4,85.94,
2571,Í7,155.08,
2571,Í9.1,0.00,
2571,Í10.1,0.00,
2571,Í12,0.00,
2574,Í1,25.51,
2574,Í2,35.61,
2574,Í3,81.75,
2574,Í4,30.44,
2574,Í7,277.79,
2574,Í9.1,0.00,
2574,Í10.1,0.03,
2574,Í12,0.00,
2576,Í1,14.83,
2576,Í2,78.44,
2576,Í3,84.35,
2576,Í4,19.52,
2576,Í7,531.26,
2576,Í9.1,2.02,
2576,Í10.1,1.06,
2576,Í12,0.00,
2581,Í1,12.11,
2581,Í2,45.91,
2581,Í3,58.12,
2581,Í4,11.79,
2581,Í7,446.76,
2581,Í9.1,0.00,
2581,Í10.1,0.73,
2581,Í12,0.00,
2584,Í1,21.50,
2584,Í2,47.98,
2584,Í3,72.08,
2584,Í4,55.56,
2584,Í7,204.31,
2584,Í9.1,0.00,
2584,Í10.1,1.28,
2584,Í12,0.00,
2586,Í1,25.10,
2586,Í2,65.44,
2586,Í3,92.57,
2586,Í4,30.61,
2586,Í7,201.03,
2586,Í9.1,0.38,
2586,Í10.1,1.41,
2586,Í12,0.00,
2589,Í1,15.35,
2589,Í2,76.92,
2589,Í3,96.10,
2589,Í4,100.69,
2589,Í7,389.79,
2589,Í9.1,0.01,
2589,Í10.1,0.56,
2589,Í12,0.00,
2590,Í1,11.74,
2590,Í2,35.55,
2590,Í3,67.52,
2590,Í4,119.70,
2590,Í7,345.66,
2590,Í9.1,6.61,
2590,Í10.1,1.28,
2590,Í12,0.64,
2593,Í1,28.56,
2593,Í2,122.53,
2593,Í3,96.43,
2593,Í4,22.88,
2593,Í7,154.65,
2593,Í9.1,0.86,
2593,Í10.1,1.25,
2593,Í12,0.00,
2594,Í1,52.22,
2594,Í2,150.09,
2594,Í3,138.45,
2594,Í4,27.37,
2594,Í7,54.21,
2594,Í9.1,0.00,
2594,Í10.1,0.07,
2594,Í12,0.00,
2598,Í1,11.32,
2598,Í2,346.91,
2598,Í3,100.99,
2598,Í4,77.93,
2598,Í7,338.62,
2598,Í9.1,0.00,
2598,Í10.1,1.88,
2598,Í12,0.00,
2602,Í1,11.28,
2602,Í2,48.51,
2602,Í3,82.33,
2602,Í4,56.86,
2602,Í7,371.13,
2602,Í9.1,8.79,
2602,Í10.1,2.05,
2602,Í12,2.04,
2604,Í1,12.73,
2604,Í2,24.45,
2604,Í3,52.11,
2604,Í4,13.87,
2604,Í7,603.48,
2604,Í9.1,0.00,
2604,Í10.1,0.59,
2604,Í12,0.00,
2606,Í1,18.51,
2606,Í2,27.62,
2606,Í3,75.96,
2606,Í4,0.16,
2606,Í7,349.56,
2606,Í9.1,1.65,
2606,Í10.1,1.93,
2606,Í12,0.00,
2607,Í1,22.57,
2607,Í2,140.97,
2607,Í3,320.27,
2607,Í4,71.20,
2607,Í7,174.84,
2607,Í9.1,1.48,
2607,Í10.1,0.50,
2607,Í12,0.00,
2609,Í1,18.39,
2609,Í2,92.77,
2609,Í3,243.58,
2609,Í4,31.63,
2609,Í7,280.77,
2609,Í9.1,2.08,
2609,Í10.1,0.92,
2609,Í12,0.00,
2611,Í1,33.83,
2611,Í2,58.25,
2611,Í3,57.11,
2611,Í4,21.63,
2611,Í7,114.59,
2611,Í9.1,0.00,
2611,Í10.1,0.01,
2611,Í12,0.00,
2617,Í1,26.59,
2617,Í2,15.09,
2617,Í3,56.43,
2617,Í4,4.74,
2617,Í7,239.01,
2617,Í9.1,0.00,
2617,Í10.1,0.01,
2617,Í12,0.00,
2620,Í1,181.78,
2620,Í2,260.95,
2620,Í3,261.77,
2620,Í4,22.05,
2620,Í7,0.00,
2620,Í9.1,1.66,
2620,Í10.1,0.00,
2620,Í12,0.00,
2626,Í1,23.07,
2626,Í2,65.57,
2626,Í3,68.96,
2626,Í4,13.75,
2626,Í7,154.81,
2626,Í9.1,2.93,
2626,Í10.1,2.77,
2626,Í12,0.00,
2632,Í1,10.45,
2632,Í2,55.35,
2632,Í3,65.70,
2632,Í4,69.67,
2632,Í7,231.22,
2632,Í9.1,26.51,
2632,Í10.1,1.91,
2632,Í12,0.00,
2638,Í1,10.74,
2638,Í2,52.38,
2638,Í3,184.75,
2638,Í4,97.27,
2638,Í7,284.43,
2638,Í9.1,0.00,
2638,Í10.1,0.52,
2638,Í12,21.73,
2644,Í1,12.44,
2644,Í2,29.11,
2644,Í3,55.32,
2644,Í4,69.81,
2644,Í7,520.61,
2644,Í9.1,0.53,
2644,Í10.1,1.85,
2644,Í12,0.00,
2645,Í1,15.49,
2645,Í2,54.12,
2645,Í3,112.93,
2645,Í4,21.53,
2645,Í7,219.31,
2645,Í9.1,10.02,
2645,Í10.1,0.62,
2645,Í12,0.00,
2646,Í1,24.31,
2646,Í2,38.75,
2646,Í3,68.73,
2646,Í4,6.53,
2646,Í7,240.31,
2646,Í9.1,19.76,
2646,Í10.1,0.09,
2646,Í12,0.00,
2647,Í1,13.98,
2647,Í2,34.82,
2647,Í3,83.03,
2647,Í4,59.20,
2647,Í7,362.69,
2647,Í9.1,0.00,
2647,Í10.1,1.35,
2647,Í12,0.02,
2649,Í1,15.30,
2649,Í2,50.82,
2649,Í3,85.45,
2649,Í4,107.12,
2649,Í7,468.41,
2649,Í9.1,19.90,
2649,Í10.1,1.24,
2649,Í12,0.00,
2650,Í1,17.73,
2650,Í2,32.67,
2650,Í3,50.88,
2650,Í4,19.36,
2650,Í7,152.31,
2650,Í9.1,0.00,
2650,Í10.1,1.12,
2650,Í12,0.00,
2652,Í1,15.41,
2652,Í2,51.39,
2652,Í3,71.06,
2652,Í4,14.44,
2652,Í7,331.31,
2652,Í9.1,0.00,
2652,Í10.1,1.79,
2652,Í12,0.00,
2654,Í1,16.22,
2654,Í2,39.28,
2654,Í3,86.34,
2654,Í4,108.00,
2654,Í7,277.31,
2654,Í9.1,0.06,
2654,Í10.1,2.52,
2654,Í12,0.00,
2655,Í1,19.26,
2655,Í2,124.21,
2655,Í3,118.03,
2655,Í4,83.73,
2655,Í7,347.61,
2655,Í9.1,0.15,
2655,Í10.1,0.11,
2655,Í12,0.00,
2657,Í1,38.21,
2657,Í2,68.85,
2657,Í3,130.52,
2657,Í4,38.39,
2657,Í7,63.49,
2657,Í9.1,1.70,
2657,Í10.1,2.37,
2657,Í12,0.00,
2659,Í1,17.79,
2659,Í2,32.80,
2659,Í3,68.62,
2659,Í4,42.78,
2659,Í7,259.02,
2659,Í9.1,0.00,
2659,Í10.1,0.46,
2659,Í12,0.00,
2664,Í1,22.02,
2664,Í2,73.22,
2664,Í3,89.87,
2664,Í4,61.00,
2664,Í7,263.14,
2664,Í9.1,16.08,
2664,Í10.1,1.04,
2664,Í12,0.00,
2670,Í1,53.83,
2670,Í2,37.14,
2670,Í3,115.14,
2670,Í4,1.96,
2670,Í7,113.81,
2670,Í9.1,0.00,
2670,Í10.1,0.66,
2670,Í12,0.00,
2672,Í1,94.70,
2672,Í2,128.49,
2672,Í3,128.06,
2672,Í4,12.58,
2672,Í7,25.64,
2672,Í9.1,1.12,
2672,Í10.1,1.19,
2672,Í12,0.00,
2673,Í1,16.11,
2673,Í2,252.08,
2673,Í3,231.06,
2673,Í4,0.00,
2673,Í7,41.78,
2673,Í9.1,2.08,
2673,Í10.1,0.20,
2673,Í12,0.00,
2677,Í1,67.60,
2677,Í2,80.03,
2677,Í3,78.90,
2677,Í4,69.11,
2677,Í7,18.72,
2677,Í9.1,1.00,
2677,Í10.1,0.00,
2677,Í12,0.00,
2682,Í1,24.21,
2682,Í2,115.12,
2682,Í3,122.35,
2682,Í4,56.87,
2682,Í7,182.33,
2682,Í9.1,0.00,
2682,Í10.1,1.63,
2682,Í12,0.00,
2684,Í1,28.53,
2684,Í2,68.94,
2684,Í3,143.00,
2684,Í4,28.52,
2684,Í7,200.79,
2684,Í9.1,0.00,
2684,Í10.1,0.18,
2684,Í12,0.00,
2688,Í1,426.51,
2688,Í10.1,0.00,
2688,Í12,0.00,
2688,Í15,914.56,
2688,Í16.1,0.00,
2688,Í16.2,0.00,
2696,Í1,18.23,
2696,Í2,59.64,
2696,Í3,72.99,
2696,Í4,64.23,
2696,Í7,424.57,
2696,Í9.1,22.94,
2696,Í10.1,0.09,
2696,Í12,0.00,
2697,Í1,14.62,
2697,Í2,56.71,
2697,Í3,66.90,
2697,Í4,89.49,
2697,Í7,385.45,
2697,Í9.1,0.00,
2697,Í10.1,1.05,
2697,Í12,0.00,
2699,Í1,49.04,
2699,Í2,188.56,
2699,Í3,108.70,
2699,Í4,54.28,
2699,Í7,172.30,
2699,Í9.1,0.00,
2699,Í10.1,0.10,
2699,Í12,0.00,
2704,Í1,15.65,
2704,Í2,28.13,
2704,Í3,65.53,
2704,Í4,20.94,
2704,Í7,353.89,
2704,Í9.1,0.00,
2704,Í10.1,1.04,
2704,Í12,0.00,
2705,Í1,16.55,
2705,Í2,48.10,
2705,Í3,80.80,
2705,Í4,44.54,
2705,Í7,343.28,
2705,Í9.1,20.34,
2705,Í10.1,0.72,
2705,Í12,0.00,
2706,Í1,40.52,
2706,Í2,44.19,
2706,Í3,84.66,
2706,Í4,4.93,
2706,Í7,160.25,
2706,Í9.1,0.00,
2706,Í10.1,1.15,
2706,Í12,0.00,
2707,Í1,12.77,
2707,Í2,54.54,
2707,Í3,124.12,
2707,Í4,83.13,
2707,Í7,259.84,
2707,Í9.1,0.00,
2707,Í10.1,0.54,
2707,Í12,0.00,
2711,Í1,12.68,
2711,Í2,170.77,
2711,Í3,176.29,
2711,Í4,54.90,
2711,Í7,374.23,
2711,Í9.1,0.00,
2711,Í10.1,2.00,
2711,Í12,0.00,
2712,Í1,10.06,
2712,Í2,149.58,
2712,Í3,135.14,
2712,Í4,5.67,
2712,Í7,620.52,
2712,Í9.1,0.00,
2712,Í10.1,0.82,
2712,Í12,0.00,
2721,Í1,17.56,
2721,Í2,68.85,
2721,Í3,113.60,
2721,Í4,57.87,
2721,Í7,307.14,
2721,Í9.1,0.00,
2721,Í10.1,1.62,
2721,Í12,0.00,
2722,Í1,26.37,
2722,Í2,38.63,
2722,Í3,75.40,
2722,Í4,86.36,
2722,Í7,197.06,
2722,Í9.1,0.00,
2722,Í10.1,1.39,
2722,Í12,0.00,
2728,Í1,18.19,
2728,Í2,52.14,
2728,Í3,56.93,
2728,Í4,90.76,
2728,Í7,337.80,
2728,Í9.1,0.05,
2728,Í10.1,2.42,
2728,Í12,0.00,
2729,Í1,12.64,
2729,Í2,165.86,
2729,Í3,216.93,
2729,Í4,52.58,
2729,Í7,479.88,
2729,Í9.1,0.00,
2729,Í10.1,0.07,
2733,Í1,12.84,
2733,Í2,83.59,
2733,Í3,117.48,
2733,Í4,69.72,
2733,Í7,169.19,
2733,Í9.1,0.00,
2733,Í10.1,1.91,
2733,Í12,0.00,
2734,Í1,10.46,
2734,Í2,69.21,
2734,Í3,68.82,
2734,Í4,111.16,
2734,Í7,724.93,
2734,Í9.1,0.00,
2734,Í10.1,0.39,
2734,Í12,0.00,
2738,Í1,16.45,
2738,Í2,44.31,
2738,Í3,85.39,
2738,Í4,49.85,
2738,Í7,400.27,
2738,Í9.1,9.61,
2738,Í10.1,1.21,
2738,Í12,0.00,
2741,Í1,17.13,
2741,Í2,26.03,
2741,Í3,68.28,
2741,Í4,80.41,
2741,Í7,449.26,
2741,Í9.1,1.20,
2741,Í10.1,1.98,
2741,Í12,0.00,
2742,Í1,34.95,
2742,Í2,20.79,
2742,Í3,75.72,
2742,Í4,5.69,
2742,Í7,40.72,
2742,Í9.1,0.00,
2742,Í10.1,0.46,
2742,Í12,0.00,
2743,Í1,71.08,
2743,Í2,75.95,
2743,Í3,82.18,
2743,Í4,105.26,
2743,Í7,53.23,
2743,Í9.1,0.00,
2743,Í10.1,0.00,
2743,Í12,0.00,
2748,Í1,21.43,
2748,Í2,30.38,
2748,Í3,62.98,
2748,Í4,40.39,
2748,Í7,172.32,
2748,Í9.1,0.00,
2748,Í10.1,0.15,
2748,Í12,8.94,
2749,Í1,38.98,
2749,Í10.1,0.00,
2749,Í12,0.00,
2749,Í15,103.59,
2749,Í16,0.00,
2749,Í16.1,0.00,
2749,Í16.2,0.00,
2755,Í1,13.60,
2755,Í2,77.31,
2755,Í3,121.14,
2755,Í4,88.01,
2755,Í7,468.96,
2755,Í9.1,0.00,
2755,Í10.1,1.22,
2755,Í12,3.12,
2756,Í1,48.56,
2756,Í2,61.92,
2756,Í3,62.51,
2756,Í4,36.88,
2756,Í7,108.64,
2756,Í9.1,0.16,
2756,Í10.1,1.40,
2758,Í1,34.48,
2758,Í2,28.94,
2758,Í3,65.34,
2758,Í4,38.43,
2758,Í7,147.88,
2758,Í9.1,0.37,
2758,Í10.1,1.52,
2758,Í12,0.00,
2761,Í1,78.80,
2761,Í2,119.48,
2761,Í3,142.38,
2761,Í4,5.94,
2761,Í7,28.50,
2761,Í9.1,0.00,
2761,Í10.1,0.04,
2761,Í12,0.00,
2763,Í1,11.17,
2763,Í2,30.13,
2763,Í3,62.51,
2763,Í4,117.69,
2763,Í7,329.87,
2763,Í9.1,0.00,
2763,Í10.1,1.53,
2763,Í12,0.15,
2764,Í1,14.85,
2764,Í2,110.25,
2764,Í3,146.18,
2764,Í4,81.95,
2764,Í7,391.37,
2764,Í9.1,0.48,
2764,Í10.1,2.16,
2764,Í12,0.00,
2766,Í1,17.17,
2766,Í2,59.52,
2766,Í3,103.17,
2766,Í4,37.85,
2766,Í7,22.80,
2766,Í9.1,0.00,
2766,Í10.1,0.18,
2766,Í12,0.00,
2767,Í1,12.64,
2767,Í2,29.18,
2767,Í3,80.49,
2767,Í4,81.85,
2767,Í7,575.83,
2767,Í9.1,0.00,
2767,Í10.1,0.47,
2767,Í12,0.00,
2768,Í1,53.97,
2768,Í2,34.43,
2768,Í3,169.62,
2768,Í4,44.42,
2768,Í7,109.26,
2768,Í9.1,14.66,
2768,Í10.1,0.64,
2768,Í12,22.96,
2769,Í1,108.40,
2769,Í2,117.03,
2769,Í3,116.94,
2769,Í4,23.15,
2769,Í7,48.53,
2769,Í9.1,0.00,
2769,Í10.1,1.81,
2769,Í12,0.00,
2771,Í1,13.74,
2771,Í2,47.22,
2771,Í3,59.62,
2771,Í4,96.43,
2771,Í7,79.82,
2771,Í9.1,0.00,
2771,Í10.1,0.26,
2771,Í12,0.00,
2772,Í1,12.77,
2772,Í2,83.46,
2772,Í3,122.36,
2772,Í4,64.05,
2772,Í7,226.30,
2772,Í9.1,1.79,
2772,Í10.1,2.58,
2772,Í12,0.00,
2776,Í1,37.08,
2776,Í2,98.89,
2776,Í3,107.98,
2776,Í4,80.09,
2776,Í7,142.66,
2776,Í9.1,0.00,
2776,Í10.1,0.09,
2776,Í12,0.00,
2780,Í1,1115.74,
2780,Í2,194.50,
2780,Í3,195.79,
2780,Í4,0.35,
2780,Í7,0.00,
2780,Í9.1,0.00,
2780,Í10.1,0.41,
2780,Í12,0.00,
2782,Í1,16.80,
2782,Í2,74.94,
2782,Í3,101.24,
2782,Í4,77.53,
2782,Í7,332.24,
2782,Í9.1,0.00,
2782,Í10.1,0.58,
2782,Í12,0.00,
2786,Í1,16.68,
2786,Í2,40.10,
2786,Í3,90.98,
2786,Í4,61.68,
2786,Í7,81.60,
2786,Í9.1,0.00,
2786,Í10.1,1.14,
2786,Í12,0.00,
2789,Í1,40.20,
2789,Í2,88.94,
2789,Í3,108.50,
2789,Í4,0.38,
2789,Í7,179.70,
2789,Í9.1,0.00,
2789,Í10.1,0.92,
2789,Í12,0.00,
2794,Í1,22.63,
2794,Í2,59.92,
2794,Í3,86.12,
2794,Í4,39.97,
2794,Í7,318.22,
2794,Í9.1,0.00,
2794,Í10.1,0.81,
2794,Í12,0.00,
2795,Í1,21.40,
2795,Í2,18.23,
2795,Í3,57.69,
2795,Í4,108.44,
2795,Í7,316.97,
2795,Í9.1,2.35,
2795,Í10.1,0.28,
2795,Í12,0.00,
2796,Í1,87.22,
2796,Í2,71.71,
2796,Í3,125.04,
2796,Í4,8.79,
2796,Í7,64.99,
2796,Í9.1,0.00,
2796,Í10.1,0.00,
2796,Í12,17.15,
2798,Í1,30.63,
2798,Í2,62.86,
2798,Í3,114.02,
2798,Í4,34.85,
2798,Í7,225.62,
2798,Í9.1,2.60,
2798,Í10.1,2.68,
2798,Í12,0.00,
2799,Í1,33.05,
2799,Í2,45.54,
2799,Í3,75.00,
2799,Í4,6.92,
2799,Í7,108.81,
2799,Í9.1,0.00,
2799,Í10.1,0.57,
2799,Í12,0.00,
2801,Í1,15.32,
2801,Í2,38.39,
2801,Í3,57.99,
2801,Í4,92.29,
2801,Í7,448.80,
2801,Í9.1,3.61,
2801,Í10.1,0.60,
2801,Í12,0.00,
2802,Í1,18.15,
2802,Í2,51.32,
2802,Í3,57.45,
2802,Í4,96.91,
2802,Í7,300.47,
2802,Í9.1,0.00,
2802,Í10.1,1.64,
2802,Í12,0.00,
2803,Í1,84.15,
2803,Í2,150.46,
2803,Í3,156.88,
2803,Í4,0.04,
2803,Í7,2.06,
2803,Í9.1,0.00,
2803,Í10.1,0.00,
2803,Í12,0.00,
2807,Í1,27.29,
2807,Í2,76.48,
2807,Í3,86.75,
2807,Í4,86.72,
2807,Í7,202.12,
2807,Í9.1,1.53,
2807,Í10.1,2.56,
2807,Í12,22.50,
2810,Í1,35.73,
2810,Í2,72.42,
2810,Í3,268.89,
2810,Í4,29.79,
2810,Í7,195.21,
2810,Í9.1,0.00,
2810,Í10.1,1.36,
2810,Í12,0.00,
2813,Í1,37.09,
2813,Í2,81.15,
2813,Í3,98.24,
2813,Í4,41.60,
2813,Í7,87.22,
2813,Í9.1,0.00,
2813,Í10.1,0.81,
2813,Í12,0.00,
2816,Í1,13.46,
2816,Í2,35.78,
2816,Í3,70.71,
2816,Í4,88.36,
2816,Í7,262.13,
2816,Í9.1,13.00,
2816,Í10.1,1.06,
2816,Í12,0.00,
2827,Í1,13.97,
2827,Í2,164.12,
2827,Í3,141.70,
2827,Í4,86.80,
2827,Í7,160.39,
2827,Í9.1,0.00,
2827,Í10.1,0.72,
2827,Í12,0.00,
2829,Í1,108.95,
2829,Í2,99.62,
2829,Í3,161.44,
2829,Í4,3.18,
2829,Í7,25.88,
2829,Í9.1,0.00,
2829,Í10.1,0.99,
2829,Í12,0.05,
2830,Í1,28.60,
2830,Í2,39.02,
2830,Í3,92.60,
2830,Í4,6.81,
2830,Í7,249.73,
2830,Í9.1,0.00,
2830,Í10.1,1.71,
2830,Í12,0.00,
2836,Í1,69.87,
2836,Í2,110.68,
2836,Í3,105.41,
2836,Í4,0.57,
2836,Í7,65.93,
2836,Í9.1,0.00,
2836,Í10.1,1.09,
2836,Í12,0.00,
2837,Í1,78.19,
2837,Í2,94.30,
2837,Í3,95.82,
2837,Í4,73.19,
2837,Í7,93.52,
2837,Í9.1,0.00,
2837,Í10.1,0.00,
2837,Í12,0.00,
2838,Í1,13.88,
2838,Í2,65.75,
2838,Í3,67.62,
2838,Í4,86.48,
2838,Í7,460.24,
2838,Í9.1,0.00,
2838,Í10.1,0.58,
2838,Í12,0.00,
2842,Í1,11.28,
2842,Í2,88.30,
2842,Í3,119.82,
2842,Í4,64.42,
2842,Í7,562.84,
2842,Í9.1,14.80,
2842,Í10.1,1.69,
2842,Í12,0.00,
2843,Í1,34.54,
2843,Í2,67.77,
2843,Í3,63.27,
2843,Í4,9.76,
2843,Í7,220.26,
2843,Í9.1,0.00,
2843,Í10.1,0.00,
2843,Í12,0.00,
2846,Í1,27.70,
2846,Í2,103.11,
2846,Í3,99.66,
2846,Í4,1.17,
2846,Í7,174.31,
2846,Í9.1,0.00,
2846,Í10.1,0.00,
2846,Í12,0.00,
2849,Í1,74.94,
2849,Í2,131.39,
2849,Í3,222.79,
2849,Í4,6.35,
2849,Í7,33.87,
2849,Í9.1,0.00,
2849,Í10.1,0.11,
2849,Í12,0.00,
2851,Í1,94.23,
2851,Í2,110.17,
2851,Í3,110.13,
2851,Í4,63.99,
2851,Í7,60.95,
2851,Í9.1,0.00,
2851,Í10.1,0.00,
2851,Í12,0.00,
2856,Í1,31.71,
2856,Í2,53.96,
2856,Í3,54.84,
2856,Í4,17.21,
2856,Í7,178.94,
2856,Í9.1,1.02,
2856,Í10.1,1.62,
2856,Í12,0.00,
2857,Í1,16.59,
2857,Í2,69.61,
2857,Í3,63.13,
2857,Í4,20.36,
2857,Í7,296.84,
2857,Í9.1,1.53,
2857,Í10.1,2.38,
2857,Í12,0.00,
2859,Í1,11.49,
2859,Í2,56.18,
2859,Í3,60.94,
2859,Í4,52.84,
2859,Í7,608.68,
2859,Í9.1,0.64,
2859,Í10.1,0.82,
2859,Í12,0.00,
2860,Í1,14.71,
2860,Í2,85.60,
2860,Í3,108.69,
2860,Í4,64.99,
2860,Í7,208.81,
2860,Í9.1,0.48,
2860,Í10.1,1.57,
2860,Í12,0.00,
2862,Í1,1874.18,
2862,Í2,1263.98,
2862,Í3,1240.53,
2862,Í4,0.20,
2862,Í7,0.00,
2862,Í9.1,0.00,
2862,Í10.1,0.00,
2862,Í12,0.00,
2863,Í1,15.18,
2863,Í2,54.37,
2863,Í3,82.97,
2863,Í4,6.85,
2863,Í7,452.75,
2863,Í9.1,0.00,
2863,Í10.1,0.22,
2863,Í12,0.00,
2865,Í1,17.48,
2865,Í2,93.99,
2865,Í3,114.57,
2865,Í4,41.72,
2865,Í7,284.69,
2865,Í9.1,0.00,
2865,Í10.1,2.22,
2865,Í12,0.00,
2866,Í1,111.60,
2866,Í2,125.07,
2866,Í3,125.09,
2866,Í4,0.00,
2866,Í7,0.00,
2866,Í9.1,0.00,
2866,Í10.1,0.00,
2866,Í12,0.00,
2867,Í1,15.10,
2867,Í2,55.69,
2867,Í3,71.13,
2867,Í4,54.81,
2867,Í7,304.68,
2867,Í9.1,0.00,
2867,Í10.1,0.80,
2867,Í12,0.00,
2868,Í1,36.70,
2868,Í2,86.85,
2868,Í3,90.19,
2868,Í4,87.53,
2868,Í7,93.20,
2868,Í9.1,1.09,
2868,Í10.1,2.54,
2868,Í12,0.00,
2873,Í1,44.77,
